2021-12-09,Negative,Apakah ada yang tau bahwa $GOTO dkk sudah bisa bikin untung. #BeliBUKA https://t.co/MbktUajhsb,goto dan kawan-kawan bikin untung
2021-12-03,Negative,Grab dan Goto IPO memiliki satu masalah kecil: Pekerja Gig marah https://t.co/x841v19x5p,grab goto ipo memiliki pekerja gig marah
2021-12-03,Negative,"Untuk jutaan orang Indonesia yang bekerja untuk ambil dan goto sebagai pengemudi, IPO di A.S. memiliki sedikit makna. Apa yang mereka pahami adalah bahwa hari kerja mereka telah diperpanjang dan gaji mereka telah jatuh. @ Timmerman91 Laporan: https://t.co/tfofiuxyu",jutaan indonesia ambil goto pengemudi ipo memiliki makna pahami diperpanjang gaji jatuh timmerman laporan
2021-12-02,Negative,"Untuk jutaan orang Indonesia yang bekerja untuk ambil dan goto sebagai pengemudi, IPO di A.S. memiliki sedikit makna. Apa yang mereka pahami adalah bahwa hari kerja mereka telah diperpanjang dan bayarannya telah jatuh https://t.co/tfofiivvo2",jutaan indonesia ambil goto pengemudi ipo memiliki makna pahami diperpanjang bayarannya jatuh
2021-12-01,Negative,"Perusahaan terintegrasi Gojek dan Tokopedia, jumlah pengadaan putaran pra-IPO lebih dari 1,3 miliar dolar AS-google, fidelity, tencent ikut serta https: // ttps: //t.co/q1gueFUTue",perusahaan terintegrasi gojek tokopedia pengadaan putaran pra ipo miliar dolar as google fidelity tencent ttps co guefutue
2021-11-30,Positive,Kapan GOTO IPO :( Gasabar,goto ipo gasabar
2021-11-26,Negative,GOTO Group adalah perusahaan teknologi terbesar di Indonesia dengan basis pelanggan 270 juta yang kuat. Namun beberapa investor asing yang tahu tentang itu utas pada raksasa yang didukung alibaba ini dan IPO Decasorn 🧵 #indonesia #Investing @lovingblogs https://t.co/ph9u8kpiyu,goto group perusahaan teknologi terbesar indonesia basis pelanggan juta kuat investor asing utas raksasa didukung alibaba ipo decasorn
2021-11-25,Positive,"Goto Suangar, izinkan saya melihat IPO 👍🏻 https: / T WREP: MTP.CO/TBINJBQUQ2K",goto suangar izinkan ipo wrep mtp co tbinjbquq
2021-11-24,Negative,"Setelah $ GOTO, Accaitsa Batara @Bareksacom @grabid @ovo_id 😦👏 https://t.co/dhxqzkz7v",goto accaitsa batara
2021-11-23,Positive,"Goto Group, dibentuk awal tahun ini dengan merger Giants Tech Indonesia Gojek dan Tokopedia, telah mengumpulkan $ 1,3 miliar sebelum IPO awalnya. #Startups #emergingmarkets #indonesia https://t.co/yifr8vxsrj",goto group dibentuk tahun merger giants tech indonesia gojek tokopedia mengumpulkan miliar ipo
2021-11-22,Negative,$ Goto bulan 🚀🚀🚀,goto
2021-11-22,Positive,"Penggalangan dana Indonesia melalui #IPOS berada pada posisi tertinggi dalam satu dekade, dengan perusahaan mengumpulkan $ 2,3 miliar sejauh tahun ini. Goto kemungkinan akan dihargai hampir $ 30 miliar setelah menaikkan sekitar $ 2 miliar di babak pendanaan.",penggalangan dana indonesia posisi tertinggi dekade perusahaan mengumpulkan miliar tahun goto dihargai miliar menaikkan miliar babak pendanaan
2021-11-18,Negative,"Selamat pagi 🌅 Saham beras salah. Nikkei Futures hampir sama dengan harga penutupan kemarin. Terlepas dari bayaran besar 1 anak dari 100.000 yen, di pasar, pasar adalah goto dari perkiraan reduksi, diskusi perpajakan keuangan, pengurangan deduksi hipotek dan elemen minus terlihat. Diharapkan melakukan salah satu rezim. Hari ini, AB & AMP; Perusahaan terdaftar di IPO. https://t.co/httdtywyen.",selamat pagi saham beras salah nikkei futures harga penutupan kemarin terlepas bayaran anak yen pasar pasar goto perkiraan reduksi diskusi perpajakan keuangan pengurangan deduksi hipotek elemen minus diharapkan salah rezim ab perusahaan terdaftar ipo
2021-11-18,Negative,$ ASII pola wajah tersenyum masih dalam permainan. Juga itu ipo besar berikutnya? $ ASII memiliki aprox 3% -ish dari goto (tergantung pada seberapa banyak pengenceran setelah merger & amp; IPO). $ BEI https://t.co/tzayfsu9ih.,asii pola wajah tersenyum permainan ipo asii memiliki aprox ish goto tergantung pengenceran merger ipo bei
2021-11-16,Positive,"IPO tahun ini telah menjadi terburu-buru terakhir Desember, jadi itu akan keluar dari muncul dari muncul? Itu harus goto atau sesuatu yang secara individual dibuang dan beralih ke indeks? 🤔.",ipo tahun terburu buru desember muncul muncul goto individual dibuang beralih indeks
2021-11-15,Positive,"#Google dan # Tencent-backed Fintech #Goto Group mengumpulkan $ 1,3 miliar di depan yang direncanakan #IPO karena #Digitaleconomy Indonesia telah tumbuh sekitar 75% selama dua tahun terakhir menjadi $ 70 miliar. https://t.co/zpqddcradp",tencent backed fintech group mengumpulkan miliar direncanakan indonesia tumbuh tahun miliar
2021-11-15,Positive,"GOTO Indonesia meningkatkan $ 1,3 miliar menjelang IPO https://t.co/ru33sw5dik v / @bof https://t.co/jagsbh44ln",goto indonesia meningkatkan miliar menjelang ipo
2021-11-15,Positive,"Grup Goto Gianco Tech Indonesia mengumpulkan $ 1,3 miliar sebelum paket IPO - CNBC | IPO Indonesia's Tech Gianco Goto Group menaikkan $ 1,3 miliar menjelang IPO #IPO https://t.co/md7zo2qnjs #cryptocurrency #crypto #altseason #defi #enrichedfeed #smartconcbo #cex",grup goto gianco tech indonesia mengumpulkan miliar paket ipo cnbc ipo indonesia tech gianco goto group menaikkan miliar menjelang ipo
2021-11-15,Positive,"Ada banyak orang yang telah dipukul oleh buku-buku Beosos, dan Indeks Sensex India yang populer yang telah diungkapkan bahwa kisah IPO Drom tidak disimpan atau memegang kemugalan yang tenang atau unicorn 8%. Mara yang mana nilai tinggi, adalah Akan tumbuh sejauh ini, jadi kisah Goto akan keluar pada awal tahun, sehingga nilai pasar saat ini adalah ...",dipukul buku buku beosos indeks sensex india populer kisah ipo drom disimpan memegang kemugalan tenang unicorn mara nilai tinggi tumbuh kisah goto tahun nilai pasar
2021-11-14,Negative,"GOTO sedang mempersiapkan IPO listing ganda di AS dan Indonesia, dengan laporan yang menyarankan ini bisa datang segera setelah paruh pertama 2022. https://t.co/fkvoxcfn5z",goto ipo listing ganda as indonesia laporan menyarankan paruh
2021-11-14,Positive,"Grup Goto Indonesia mengumpulkan $ 1,3 miliar sebelum paket IPO https://t.co/xhdotfcga77",grup goto indonesia mengumpulkan miliar paket ipo
2021-11-13,Positive,"Goto-dibentuk oleh Giants Tech Indonesia Gojek dan Tokopedia-mengumpulkan $ 1,3 miliar menjelang IPO - Fortune https://t.co/y9wmed88xl",goto dibentuk giants tech indonesia gojek tokopedia mengumpulkan miliar menjelang ipo fortune
2021-11-13,Positive,"GOTO Group terbentuk tahun ini dengan merger dari dua startup internet paling berharga di Indonesia, raksasa gojek dan perusahaan e-commerce Ride-Hailing PT Tokopedia menaikkan lebih dari $ 1,3 miliar untuk penawaran IPO. Investor di putaran pra-IPO termasuk ab ... https: //t.co/b4vcm5guj4",goto group terbentuk tahun merger startup internet berharga indonesia raksasa gojek perusahaan commerce ride hailing pt tokopedia menaikkan miliar penawaran ipo investor putaran pra ipo ab co vcm guj
2021-11-13,Negative,"Saya menantikan IPO Goto! Sangat mengecewakan bahwa nama Softbank tidak sama sekali dalam artikel, tetapi 😂 https://t.co/rsoa1zxnao",ipo goto mengecewakan nama softbank artikel
2021-11-13,Positive,"GOTO Indonesia mengumpulkan $ 1,3 miliar menjelang IPO https://t.co/kljxozqf3q https://t.co/cszzmg9tbd",goto indonesia mengumpulkan miliar menjelang ipo
2021-11-13,Negative,"Goto Indonesia memunculkan US $ 1,3 bil menjelang IPO https://t.co/qgpx39ngxd",goto indonesia memunculkan us bil menjelang ipo
2021-11-13,Positive,"Grup Gota Goto Tech Tech Indonesia mengumpulkan $ 1,3 miliar sebelum paket IPO https://t.co/rwj7enmlur",grup gota goto tech tech indonesia mengumpulkan miliar paket ipo
2021-11-13,Negative,Jika perusahaan digital raksasa melakukan IPO maka ini hanyalah awal @ gojektech @traveloka @tokopedia @ajaib_investasi @jntexpressid https://t.co/yq9eocttn,perusahaan digital raksasa ipo gojektech
2021-11-12,Negative,"Indonesia #Goto menaikkan $ 1,3 miliar di depan #Ipo di tengah-tengah teknologi Situs e-commerce tokopedia. Perusahaan Pembelian Cina Primavera Capital, Permodalan Malaysia Nasional & AMP; Fidelity Int'l adalah investor baru. https://t.co/zkzwnmllnp.",indonesia menaikkan miliar tengah tengah teknologi situs commerce tokopedia perusahaan pembelian cina primavera capital permodalan malaysia nasional fidelity int investor
2021-11-12,Positive,#Goto mengumumkan peningkatan modal total 1.300 juta dolar sebelum menyiapkan IPO | Blognone https://t.co/tmvdc6yzzg #gojek #tokopedia,mengumumkan peningkatan modal total juta dolar ipo blognone
2021-11-12,Positive,"Goto (gojek & amp; tokopedia), dikabarkan untuk pindah ke IPO, prosedur 1,3b USD pada 1 tutup di putaran pra IPO. Karena saya terlibat dalam manajemen dari periode biji tokopedia, itu mengesankan. https://t.co/htein8nrrw.",goto gojek tokopedia dikabarkan pindah ipo prosedur usd tutup putaran pra ipo terlibat manajemen periode biji tokopedia mengesankan
2021-11-12,Positive,"Memperbesar Pembayaran dan Penawaran Layanan Keuangan, Kendaraan Transportasi Terpadu dan Jaringan Logistik dengan Pengalaman Parrocal Tinggi Google dengan pengalaman luar biasa kami yang luar biasa Google! 😄 Perusahaan terpadu GOJEK dan TOKOPEDIA, jumlah pengadaan putaran pra-IPO lebih dari 1,3 miliar dolar AS - Google, Fidelity, Tencent berpartisipasi https://t.co/h3gqfwtp9f",memperbesar pembayaran penawaran layanan keuangan kendaraan transportasi terpadu jaringan logistik pengalaman parrocal tinggi google pengalaman google perusahaan terpadu gojek tokopedia pengadaan putaran pra ipo miliar dolar as google fidelity tencent berpartisipasi
2021-11-12,Negative,"Gojek dan Perusahaan Terpadu Tokopedia, Pra-IPO Putaran Pengadaan Jumlah lebih dari US $ 1,3 Miliar-Google, Fidelity, Tencent Berpartisipasi https://t.co/d4d4dyactxih",gojek perusahaan terpadu tokopedia pra ipo putaran pengadaan us miliar google fidelity tencent berpartisipasi
2021-11-12,Negative,"Gojek dan Tokopedia Perusahaan Terpadu, Jumlah Pengadaan Putaran Pra-IPO Lebih dari 1,3 Miliar USD $ 1,3 Miliar, Fidelity, Tencent Berpartisipasi di https://t.co/ogtlndu84y @thebridge_JP",gojek tokopedia perusahaan terpadu pengadaan putaran pra ipo miliar usd miliar fidelity tencent berpartisipasi
2021-11-12,Positive,"GOTO mengumumkan peningkatan modal total 1.300 juta dolar sebelum menyiapkan goto grup IPO (disebabkan oleh gojek + tokopedia). Mengumumkan ringkasan penerimaan investasi, total 1.300 juta dolar dari kelompok investor, termasuk Google, Tencent, Temasek Fund, Dana. Permodalan Nasional Berhad ... https://t.co/noxdktwll",goto mengumumkan peningkatan modal total juta dolar goto grup ipo disebabkan gojek tokopedia mengumumkan ringkasan penerimaan investasi total juta dolar kelompok investor google tencent temasek fund dana permodalan nasional berhad
2021-11-12,Negative,"Perusahaan terintegrasi Gojek dan Tokopedia, harga profesional putaran pra-IPO lebih dari 1,3 miliar USD $ 1,3 miliar, kesetiaan, tencent berpartisipasi | Bridge (Bridge) Teknologi & Informasi Startup https://t.co/1qvccc1bf7",perusahaan terintegrasi gojek tokopedia harga profesional putaran pra ipo miliar usd miliar kesetiaan tencent berpartisipasi bridge bridge teknologi informasi startup
2021-11-12,Positive,"Asia Tenggara adalah salah satu pasar perdagangan digital yang tumbuh paling cepat di dunia dan IPO Goto, yang diharapkan tahun depan, bisa melihatnya senilai lebih dari $ 30 miliar, para ahli mengatakan. Baca selengkapnya: https://t.co/rt8aidwsh @gojeksindonesia #startup #goto #indonesia https://t.co/hjvdj7z0te",asia tenggara salah pasar perdagangan digital tumbuh cepat dunia ipo goto diharapkan tahun senilai miliar ahli baca selengkapnya
2021-11-12,Negative,"Indonesia Tech Giant Goto memunculkan US $ 1,3 Bil menjelang IPO https://t.co/e6p38hknhp",indonesia tech giant goto memunculkan us bil menjelang ipo
2021-11-12,Positive,Grup Goto Besar Tech Indonesia menaikkan $ 1.Tiga miliar ke depan paket IPO - newsworldpress @ https://t.co/axyrqhx5xo https://t.co/1esirimovg,grup goto tech indonesia menaikkan miliar paket ipo newsworldpress
2021-11-12,Positive,"#Beenos vc holding terbesar #goto baru saja selesai menaikkan $ 1,3 miliar untuk putaran pra-IPO pada penilaian $ 30 miliar. Jelas Jujur untuk IPO pada awal 2022 pada $ 40 miliar. Banyak pendukung profil tinggi di belakangnya, dan semua tampaknya berjalan sesuai rencana. https://t.co/ssmk33rqfo.",vc holding terbesar selesai menaikkan miliar putaran pra ipo penilaian miliar jujur ipo miliar pendukung profil tinggi belakangnya berjalan sesuai rencana
2021-11-12,Positive,"Tech Insider: Kami membungkus cerita terbesar di Tech di Cina, termasuk: - Startup Robot Gaussian mengumpulkan $ 188 juta dalam dana baru - Wakil Ketua Smic mengundurkan diri kurang dari setahun setelah bergabung - Perusahaan Teknologi Indonesia Goto meningkatkan $ 1,3 miliar di depan IPO HTTPS: / /t.co/c6w03wxoty.",tech insider membungkus cerita terbesar tech cina startup robot gaussian mengumpulkan juta dana wakil ketua smic mengundurkan setahun bergabung perusahaan teknologi indonesia goto meningkatkan miliar ipo co wxoty
2021-11-12,Negative,"Goto menaikkan $ 1,3 miliar sebagai raksasa rail-having dan pembayaran Indonesia dan pembayaran untuk IPO https://t.co/dp94pzuphy",goto menaikkan miliar raksasa rail having pembayaran indonesia pembayaran ipo
2021-11-12,Negative,$ Rivn Orang-orang benar-benar berpikir Anda baru saja membeli dengan harga IPO dan itu lancar berlayar? Saham hanya naik ya? Baggies dilahirkan setiap hari ... ❤,rivn berpikir membeli harga ipo lancar berlayar saham iya baggies dilahirkan
2021-11-12,Positive,"Goto Goto Goto Group Indonesia telah mengumpulkan $ 1,3 miliar sebelum paket IPO https://t.co/km4dbov5an #indonesia #goto #poalert #ipo #newsalert #News @t.co/MWV8KBGWKK",goto goto goto group indonesia mengumpulkan miliar paket ipo
2021-11-12,Negative,"GOTO Group, perusahaan teknologi terbesar di Indonesia terbentuk dari merger antara @gektech dan tokopedia, telah mengumpulkan $ 1,3 miliar dalam putaran pendanaan pra-IPO. #Ipo https://t.co/fkvoxcwxx7.",goto group perusahaan teknologi terbesar indonesia terbentuk merger tokopedia mengumpulkan miliar putaran pendanaan pra ipo
2021-11-12,Negative,"GOTO Indonesia memunculkan US $ 1,3 bil menjelang Ipo #fmtnews https://t.co/4vdqpafpv9",goto indonesia memunculkan us bil menjelang ipo
2021-11-12,Negative,#Indonesia tech raksasa #goto menaikkan $ 1.3b menjelang #ipo https://t.co/fv7twefi5v #tmrworld,tech raksasa menaikkan menjelang
2021-11-12,Positive,#blognon goto mengumumkan total peningkatan modal 1.300 juta dolar sebelum menyiapkan ipo https://t.co/vh4h7pujrp #outdoworld,goto mengumumkan total peningkatan modal juta dolar ipo
2021-11-12,Positive,"Tech Giant Goto meningkatkan $ 1,3 miliar sebelum IPO https://t.co/5xiq3k6aki https://t.co/1fbgiq92oC",tech giant goto meningkatkan miliar ipo
2021-11-12,Positive,"Grup Goto Indonesia menaikkan lebih dari $ 1,3 miliar sebelum IPO https://t.co/2hjxruj1yp #cio_bulletin #indonesiafirm @ gojektech #fundrraisingevent https://t.co/54kn9sltat",grup goto indonesia menaikkan miliar ipo gojektech
2021-11-12,Negative,"Perusahaan teknologi terbesar di Indonesia Goto mengatakan telah mengumpulkan sekitar $ 1,3 miliar menjelang penawaran umum perdana (IPO) yang direncanakan, termasuk investasi dari Google dan Tencent China. https://t.co/fv76s5qgqy #africaninsider.",perusahaan teknologi terbesar indonesia goto mengumpulkan miliar menjelang penawaran umum perdana ipo direncanakan investasi google tencent china
2021-11-12,Positive,"Grup Goto yang didukung Adia menaikkan lebih dari $ 1,3Bln sebelum IPO Zawya https://t.co/f68ex8dzce",grup goto didukung adia menaikkan ipo zawya
2021-11-12,Positive,"Goto Indonesia mengumpulkan $ 1,3 miliar sebelum IPO https://t.co/lmudhcuixy",goto indonesia mengumpulkan miliar ipo
2021-11-12,Positive,"Grup Goto Indonesia mengumpulkan $ 1,3 miliar sebelum paket IPO https://t.co/w7m4y3mlwn",grup goto indonesia mengumpulkan miliar paket ipo
2021-11-12,Negative,#Goto Snags RM5.4B Menjelang #ipo https://t.co/bgka3dn3rz #tmrworld #indonesia,snags rm menjelang
2021-11-12,Positive,"Pembaruan 2-Indonesia Goto meningkatkan $ 1,3 Miliar Menjelang IPO Lokal di Amid Tech Boom $ Goog https://t.co/lrlihkqbrz",pembaruan indonesia goto meningkatkan miliar menjelang ipo lokal amid tech boom goog
2021-11-12,Negative,Grup Goto Besar Teknologi Indonesia menaikkan $ 1.Tiga miliar ke depan paket IPO - NewsworldPress @ https://t.co/pu7cxihmjk https://t.co/do2zekfqwi,grup goto teknologi indonesia menaikkan miliar paket ipo newsworldpress
2021-11-12,Positive,"Grup Goto Indonesia mengumpulkan $ 1,3 miliar sebelum paket IPO - CNBC https://t.co/jbd94jbj0k",grup goto indonesia mengumpulkan miliar paket ipo cnbc
2021-11-12,Positive,"GOTO Indonesia meningkatkan $ 1,3 miliar menjelang IPO https://t.co/nmymkhtebg",goto indonesia meningkatkan miliar menjelang ipo
2021-11-12,Negative,"Goto Group Indonesia mendapatkan $ 1,3 miliar pada penutupan pertama dari putaran pendanaan yang sedang berlangsung di depan IPO yang direncanakan dari Google, Tencent, Temasek, Permodalan Nasional Berhad serta anak perusahaan yang sepenuhnya dimiliki oleh Otoritas Investasi Abu Dhabi. https://t.co/9fkjalmg61.",goto group indonesia miliar penutupan putaran pendanaan ipo direncanakan google tencent temasek permodalan nasional berhad anak perusahaan sepenuhnya dimiliki otoritas investasi abu dhabi
2021-11-12,Negative,"Setelah menaikkan $ 400 juta dari #adia, #goto, aplikasi #indonesia Ride-Hailing, telah mengumpulkan $ 1,3 miliar lagi di putaran pra-penempatan di depan #IPO yang akan datang. https://t.co/fsqydcgcn0.",menaikkan juta aplikasi ride hailing mengumpulkan miliar putaran pra penempatan
2021-11-12,Positive,GOTO mengumumkan peningkatan modal sebesar 1.300 juta dolar sebelum menyiapkan IPO https://t.co/5jelexvlew,goto mengumumkan peningkatan modal juta dolar ipo
2021-11-12,Positive,GOTO mengumumkan peningkatan modal 1.300 juta dolar sebelum menyiapkan IPO https://t.co/bz2ogp72br #blognone,goto mengumumkan peningkatan modal juta dolar ipo
2021-11-12,Positive,GOTO mengumumkan peningkatan modal sebesar 1.300 juta dolar sebelum menyiapkan IPO https://t.co/cmlwsiyv3r,goto mengumumkan peningkatan modal juta dolar ipo
2021-11-11,Negative,"Perusahaan terintegrasi Gojek dan Tokopedia, Pra-IPO Putaran Pengadaan Jumlah Lebih dari $ 1,3 Miliar-Google, Fidelity, Tencent Berpartisipasi https://t.co/m9bwm3cbav",perusahaan terintegrasi gojek tokopedia pra ipo putaran pengadaan miliar google fidelity tencent berpartisipasi
2021-11-11,Negative,"Perusahaan terintegrasi Gojek dan Tokopedia, jumlah pengadaan putaran pra-IPO lebih dari 1,3 miliar USD $ 1,3 miliar, kesetiaan, tencent berpartisipasi https: // ttps: / 4Ya727Qj https://t.co/m2a6bgcag",perusahaan terintegrasi gojek tokopedia pengadaan putaran pra ipo miliar usd miliar kesetiaan tencent berpartisipasi ttps iya qj
2021-11-11,Positive,"Goto-Dibentuk oleh Giants Tech Indonesia Gojek dan Tokopedia-mengumpulkan $ 1,3 miliar menjelang IPO https://t.co/gc9k776apm",goto dibentuk giants tech indonesia gojek tokopedia mengumpulkan miliar menjelang ipo
2021-11-11,Negative,"GOTO Group, perusahaan teknologi terbesar di Indonesia terbentuk dari merger antara Gojek dan Tokopedia, telah mengumpulkan $ 1,3 miliar dalam putaran pendanaan pra-IPO. Perusahaan yang hampir $ 30 miliar sedang mempersiapkan IPO listing ganda di AS dan Indonesia. https://t.co/fkvoxcfn5z.",goto group perusahaan teknologi terbesar indonesia terbentuk merger gojek tokopedia mengumpulkan miliar putaran pendanaan pra ipo perusahaan miliar ipo listing ganda as indonesia
2021-11-11,Positive,"Goto-dibentuk oleh Giants Tech Indonesia Gojek dan Tokopedia-mengumpulkan $ 1,3 miliar menjelang IPO Fortune https://t.co/v4n3x2lvfm",goto dibentuk giants tech indonesia gojek tokopedia mengumpulkan miliar menjelang ipo fortune
2021-11-11,Positive,"Pada malam IPO dari Fintek-Startup Indonesia Goto menarik $ 1,3 miliar dari Google, Tencent dan lainnya. Goto muncul setelah perpaduan pengembang aplikasi untuk akses ke layanan transportasi, logistik, pemesanan dan pengiriman toko gojek dan toko online PT Tokopedia https://t.co/nbqfbdllo",malam ipo fintek startup indonesia goto menarik miliar google tencent goto muncul perpaduan pengembang aplikasi akses layanan transportasi logistik pemesanan pengiriman toko gojek toko online pt tokopedia
2021-11-11,Negative,"Pergi ke Grup (perusahaan terintegrasi bisnis Gojek dan Tokopedia) adalah pengadaan 1,3b dolar dengan pra-IPO. Pimpinan adalah Otoritas Investasi Abu Dhabi. https://t.co/jxyrymop3b.",pergi grup perusahaan terintegrasi bisnis gojek tokopedia pengadaan dolar pra ipo pimpinan otoritas investasi abu dhabi
2021-11-11,Positive,"GOTO Group yang gojek dan tokopedia bergabung pada bulan Mei tahun ini, dana $ 1.3 miliar di pra-IPO. Jumlah penilaian adalah $ 28,5 hingga 30b. Lead sama dengan $ 400 juta pada Oktober, dengan Badan Investasi Abu Dhabi, Google dan Fidelity berlanjut. Goto berencana untuk menjadi daftar ganda di New York dan Jakarta tahun ini. https://t.co/z2dk98rvvv.",goto group gojek tokopedia bergabung mei tahun dana miliar pra ipo penilaian lead juta oktober badan investasi abu dhabi google fidelity berlanjut goto berencana daftar ganda new york jakarta tahun
2021-11-11,Positive,"Pasar: Grup Goto, yang dibentuk oleh penggangka dua startup internet paling berharga di Indonesia Gojek dan Tokopedia, meningkatkan lebih dari $ 1,3 miliar dalam penggalangan dana di depan IPO https://t.co/mrrBAB8S9A",pasar grup goto dibentuk penggangka startup internet berharga indonesia gojek tokopedia meningkatkan miliar penggalangan dana ipo
2021-11-11,Positive,"Grup Goto Indonesia Mengangkat $ 1,3 Miliar Menjelang Rencana IPO Riders Gojek Tunggu Pesanan Pengiriman mereka di Pusat Distribusi di Surabaya, Indonesia pada 17 Mei 2021.juni Kriswanto | AFP | Getty ImageSindonesia's GOTO Group telah mengamankan $ 1,3 miliar dari investor di ...",grup goto indonesia mengangkat miliar menjelang rencana ipo riders gojek tunggu pesanan pengiriman pusat distribusi surabaya indonesia mei juni kriswanto afp getty imagesindonesia goto group mengamankan miliar investor
2021-11-11,Positive,"GOTO Group, dibentuk oleh penggangka dua startup internet paling berharga di Indonesia Gojek dan Tokopedia, menaikkan lebih dari $ 1,3 miliar dalam penggalangan dana di depan IPO https://t.co/kkweetb6fl",goto group dibentuk penggangka startup internet berharga indonesia gojek tokopedia menaikkan miliar penggalangan dana ipo
2021-11-11,Positive,"Goto Group, dibentuk oleh penggabungan dua startup internet paling berharga di Indonesia Gojek dan Tokopedia, menaikkan lebih dari $ 1,3 miliar dalam penggalangan dana di depan IPO https://t.co/yft8zuifie melalui @technology",goto group dibentuk penggabungan startup internet berharga indonesia gojek tokopedia menaikkan miliar penggalangan dana ipo
2021-11-11,Positive,"Goto Group, yang dibentuk oleh penggangka dua startup internet paling berharga di Indonesia Gojek dan Tokopedia, mengumpulkan lebih dari $ 1,3 miliar dalam putaran penggalangan dana di depan IPO https://t.co/oqorviaod0",goto group dibentuk penggangka startup internet berharga indonesia gojek tokopedia mengumpulkan miliar putaran penggalangan dana ipo
2021-11-11,Positive,"$ Goto menaikkan $ 1,3b dengan domestik 🇮🇩 IPO kemungkinan didorong kembali ke H1 2022 https://t.co/q53kjftepm",goto menaikkan domestik ipo didorong
2021-11-11,Negative,Apa yang bisa $ 1 T GMV SEA 🇮🇩 🇹🇭🇹🇭 🇲🇾 🇸🇬 🇻🇳 Ekonomi Internet Konsumen terlihat seperti di 2030 $ SE $ AGC $ goto https://t.co/2byvffxqu,gmv sea ekonomi internet konsumen agc goto
2021-11-11,Positive,Grup Goto Besar Tech Indonesia mengumpulkan $ 1.Tiga miliar ke depan paket IPO - newsworldpress @ https://t.co/lv46oxq3pf https://t.co/9bhzbdz0d7,grup goto tech indonesia mengumpulkan miliar paket ipo newsworldpress
2021-11-11,Negative,"Grup Teknologi Indonesia Goto Wraps naik US $ 1,3 miliar menjelang Indonesia IPO https://t.co/4nhlqknlth https://t.co/by7y8vr5rm",grup teknologi indonesia goto wraps us miliar menjelang indonesia ipo
2021-11-11,Negative,"Indonesia 🇮🇩 Grand Digital Eco System Goto Group, Profecle US $ 1,3 miliar pada penutupan pertama putaran pra-IPO! https://t.co/mysbfo0k4j.",indonesia grand digital eco system goto group profecle us miliar penutupan putaran pra ipo
2021-11-11,Positive,"Goto menaikkan $ 1,3 miliar menjelang IPO oleh Indonesia Super App https://t.co/sm6hpdjsog",goto menaikkan miliar menjelang ipo indonesia super app
2021-11-11,Positive,"Grup Goto Goto Tech Indonesia mengumpulkan $ 1,3 miliar sebelum paket IPO - via @pensignal https://t.co/q9uocj9mfq",grup goto goto tech indonesia mengumpulkan miliar paket ipo via
2021-11-11,Positive,"Grup Goto Indonesia mengumpulkan $ 1,3 miliar sebelum paket IPO https://t.co/zqbbfhi",grup goto indonesia mengumpulkan miliar paket ipo
2021-11-11,Negative,"Setelah menaikkan $ 400 juta dari #adia, #goto, aplikasi #indonesia Ride-Hailing, telah mengumpulkan $ 1,3 miliar lagi di putaran pra-penempatan di depan #IPO yang akan datang. https://t.co/fsqydcxoba.",menaikkan juta aplikasi ride hailing mengumpulkan miliar putaran pra penempatan
2021-11-11,Positive,Grup Goto Besar Tech Indonesia mengumpulkan $ 1.Tiga miliar ke depan paket IPO - newsworldpress @ https://t.co/2qefhjh1h2 https://t.co/nqbfok2cqt,grup goto tech indonesia mengumpulkan miliar paket ipo newsworldpress
2021-11-11,Negative,"Perusahaan Indonesia GOTO menarik $ 1,3 miliar untuk mengantisipasi IPO pada latar belakang booming teknologi - https://t.co/cv17lklmxf",perusahaan indonesia goto menarik miliar mengantisipasi ipo latar booming teknologi
2021-11-11,Positive,"Indonesia Goto meningkatkan $ 1,3 miliar menjelang IPO lokal dalam boom teknologi https://t.co/4mip3g7k4s https://t.co/iaddfshea2",indonesia goto meningkatkan miliar menjelang ipo lokal boom teknologi
2021-11-11,Positive,"Goto Indonesia menaikkan $ 1,3 miliar menjelang IPO lokal di tengah boom teknologi https://t.co/rppauzqjyz",goto indonesia menaikkan miliar menjelang ipo lokal tengah boom teknologi
2021-11-11,Negative,"Goto memunculkan $ 1,3 miliar sebagai Rail-having dan pembayaran Indonesia dan Raksasa bersiap untuk IPO https://t.co/ob5CSIZ0Y0",goto memunculkan miliar rail having pembayaran indonesia raksasa ipo
2021-11-11,Negative,"Goto Indonesia menaikkan $ 1,3b + dari Otoritas Investasi Abu Dhabi, Google, dan lainnya di depan IPO (Yoolim Lee / Bloomberg) https://t.co/wwqyinbuny",goto indonesia menaikkan otoritas investasi abu dhabi google ipo yoolim lee bloomberg
2021-11-11,Positive,"PEMBARUAN 2-INDONESIA GOTO MENINGKATKAN $ 1,3 BLN Ahead of Ipo Lokal Amid Tech Boom (Reuters) https://t.co/4d4llyb4hq",pembaruan indonesia goto meningkatkan ahead of ipo lokal amid tech boom reuters
2021-11-11,Positive,"Goto Indonesia menaikkan $ 1,3 Miliar sebelum IPO lokal di tengah teknologi Boom - Reuters | Goto IPO Indonesia menaikkan $ 1,3 miliar di depan IPO lokal di tengah tech #ipo https://t.co/81aj9qoqto #cryptocurrency #crypto #altseason #defi #enrichedfeed #smartcontracts #cex",goto indonesia menaikkan miliar ipo lokal tengah teknologi boom reuters goto ipo indonesia menaikkan miliar ipo lokal tengah tech
